N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
818631284,ΕΛΠΑ ΑΣΦΑΛΕΙΕΣ COVERHOLDER OF GMI,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,28/02/2024,28/03/2024,ΑΤΤΙΚΗΣ,1,36.81,24.62,5.91,234
NA,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,28/02/2024,28/05/2024,ΑΤΤΙΚΗΣ,1,57.15,36.1,10.11,234
818636674,ΕΛΠΑ ΑΣΦΑΛΕΙΕΣ COVERHOLDER OF GMI,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,28/03/2024,28/04/2024,ΑΤΤΙΚΗΣ,1,36.81,24.62,5.91,234
32837491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΡ2768,01/03/2024,01/09/2024,ΑΤΤΙΚΗΣ,3,89.8,61.36,6.75,75
70112717,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΡ2768,01/03/2024,01/09/2024,ΑΤΤΙΚΗΣ,3,13.63,9.83,2.56,75
738554,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΡ2768,01/03/2024,01/09/2024,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,75
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΜ8074,01/06/2024,01/06/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,90.65,78,19.5,1667
70191593,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΚΤ485,27/05/2024,27/05/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,578
804538,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΚΤ485,27/05/2024,27/05/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,578
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΚΤ485,27/05/2024,27/05/2025,ΑΤΤΙΚΗΣ,1,71.92,61.86,7.73,578
822986,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΝ0615,06/06/2024,06/12/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1603
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΝ0615,06/06/2024,06/12/2024,ΑΤΤΙΚΗΣ,1,37.11,32,12,1603
70208245,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΝ0615,06/06/2024,06/12/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1603
212420761,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΕ0482,19/02/2024,19/02/2025,ΑΤΤΙΚΗΣ,1,27,19.58,3.13,734
70140232,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΑ4205,17/04/2024,17/04/2025,ΜΕΛΙΣΣΙΑ,1,27,19.58,5.09,734
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΕ0482,19/02/2024,19/02/2025,ΑΤΤΙΚΗΣ,1,103.15,70.88,17.26,734
773517,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΑ4205,17/04/2024,17/04/2025,ΜΕΛΙΣΣΙΑ,1,5,3.62,0.87,734
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΑ4205,17/04/2024,17/04/2025,ΜΕΛΙΣΣΙΑ,1,164.93,142.09,17.76,734
483839,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΑ4205,17/04/2024,17/04/2025,ΜΕΛΙΣΣΙΑ,1,20,13.59,2.04,734
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΡ664,28/05/2024,28/11/2024,ΑΤΤΙΚΗΣ,0,38,32.71,4.09,1824
833491,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΡ664,28/05/2024,28/11/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1824
779245,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΜ1618,24/03/2024,24/03/2025,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1824
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΜ1618,24/03/2024,24/03/2025,ΑΤΤΙΚΗΣ,0,106.47,91.5,11.44,1824
818908,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΑ4212,18/06/2024,18/06/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,789
32755827,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΑ4212,18/06/2024,18/06/2025,ΑΤΤΙΚΗΣ,1,255.39,175.38,19.29,789
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΤ0978,02/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,45.32,39.04,4.88,307
70220570,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΖ4128,20/06/2024,20/06/2025,ΚΑΛΛΙΘΕΑ,1,27,19.58,5.09,307
816754,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΖ4128,20/06/2024,20/06/2025,ΚΑΛΛΙΘΕΑ,1,5,3.62,0.87,307
70165500,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΤ0978,02/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,307
33592670,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΖ4128,20/06/2024,20/06/2025,ΚΑΛΛΙΘΕΑ,1,196.03,134.22,14.76,307
796526,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΤ0978,02/05/2024,02/11/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,307
762804,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΥ8513,18/04/2024,18/10/2024,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,1489
33716927,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΥ8513,18/04/2024,18/10/2024,ΑΤΤΙΚΗΣ,3,110.19,75.46,8.3,1489
33785721,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΟ318,07/06/2024,07/12/2024,ΑΤΤΙΚΗΣ,1,74.9,51.14,5.63,1561
70208692,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΟ318,07/06/2024,07/12/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1561
817763,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΟ318,07/06/2024,07/12/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1561
33432214,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ8773,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,3,134.99,92.55,10.18,3
685024,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ8773,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,3
70201188,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΑ6606,08/06/2024,08/06/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1661
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΑ6606,08/06/2024,08/06/2025,ΑΤΤΙΚΗΣ,1,147.63,127.15,15.89,1661
825125,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΝΤ3420,18/05/2024,18/05/2025,ΧΑΝΙΩΝ,0,5.5,3.98,0.96,1752
33991370,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΝΤ3420,18/05/2024,18/05/2025,ΧΑΝΙΩΝ,0,166.44,113.77,12.51,1752
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΜ2174,23/01/2024,23/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,90.31,77.71,9.71,1391
727252,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΜ2174,23/01/2024,23/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,4,2.9,0.38,1391
212392257,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΙΜ2174,23/01/2024,23/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,27,19.58,3.13,1391
56568,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΑΙΜ2174,23/01/2024,23/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,20,13.59,2.04,1391
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΜ2174,23/01/2024,23/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,118.12,81.07,19.8,1391
966947,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΟ8233,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1231
33439451,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΟ8233,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,93.48,63.89,7.03,1231
688671,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΟ8233,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1231
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΙ1005,05/03/2024,05/03/2025,ΑΤΤΙΚΗΣ,1,115.97,99.84,12.48,747
70117546,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΙ1005,05/03/2024,05/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,747
472093,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΗΙ1005,05/03/2024,05/03/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,747
756802,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΙ1005,05/03/2024,05/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,747
33001661,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΙ3822,31/01/2024,31/01/2025,ΑΤΤΙΚΗΣ,1,237.52,162.93,17.92,475
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΖ4668,21/02/2024,21/02/2025,ΑΤΤΙΚΗΣ,1,113.34,97.51,12.19,475
464615,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΡΖ4668,21/02/2024,21/02/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,475
688114,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΙ3822,31/01/2024,31/01/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,475
747683,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΖ4668,21/02/2024,21/02/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,475
70102082,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΖ4668,21/02/2024,21/02/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,475
512086,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΒΝ4526,09/05/2024,09/05/2025,ΦΘΙΩΤΙΔΑΣ,0,20,13.59,2.04,439
70180940,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΝ4526,09/05/2024,09/05/2025,ΦΘΙΩΤΙΔΑΣ,0,27,19.58,5.09,439
811295,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΝ4526,09/05/2024,09/05/2025,ΦΘΙΩΤΙΔΑΣ,0,5.5,3.98,0.96,439
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΝ4526,09/05/2024,09/05/2025,ΦΘΙΩΤΙΔΑΣ,0,90.21,77.74,9.72,439
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΟ2693,06/02/2024,06/08/2024,ΑΤΤΙΚΗΣ,1,178.74,153.8,19.22,575
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΤΥ241,11/01/2024,11/07/2024,ΑΤΤΙΚΗΣ,0,55,47.38,5.92,575
713642,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΤΥ241,11/01/2024,11/07/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,575
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΟΕ927,08/05/2024,08/11/2024,ΑΤΤΙΚΗΣ,0,69.14,59.51,7.44,575
1949555,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΧ8905,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,1,160.5,107.89,14.03,1591
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΑΝ399,21/04/2024,21/04/2025,ΑΤΤΙΚΗΣ,1,134.4,116,43.5,1591
770678,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΧ8905,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1591
283982,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΙΜΧ8905,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,1,3,2.01,0.48,1591
70127516,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΧ8905,20/03/2024,20/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1591
212425242,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΒ5118,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,1,27,19.58,3.13,1460
60434,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΒ5118,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,1460
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΒ5118,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,1,121.68,104.79,13.1,1460
731837,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΒ5118,09/02/2024,09/02/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1460
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΤ1818,11/04/2024,11/04/2025,ΑΤΤΙΚΗΣ,1,163.25,140.64,17.58,606
785493,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΤ1818,11/04/2024,11/04/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,606
70143829,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΤ1818,11/04/2024,11/04/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,606
490988,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΤΤ1818,11/04/2024,11/04/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,606
32610930,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΤ7153,08/02/2024,08/02/2025,ΑΤΤΙΚΗΣ,1,229,157.18,17.29,691
711838,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΤ7153,08/02/2024,08/02/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,691
969617,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6035,12/01/2024,12/04/2024,ΑΡΓΥΡΟΥΠΟΛΗ,1,6,4.18,1.09,345
1707711,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ6035,12/01/2024,12/04/2024,ΑΡΓΥΡΟΥΠΟΛΗ,1,93,58.64,7.62,345
35722,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6035,12/01/2024,12/04/2024,ΑΡΓΥΡΟΥΠΟΛΗ,1,5,3.4,0.51,345
702012,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ6035,12/01/2024,12/04/2024,ΑΡΓΥΡΟΥΠΟΛΗ,1,1.25,0.91,0.22,345
263782,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ6035,12/01/2024,12/04/2024,ΑΡΓΥΡΟΥΠΟΛΗ,1,0.75,0.5,0.12,345
32708034,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΗ2291,21/05/2024,21/05/2025,ΑΤΤΙΚΗΣ,3,245.28,168.29,18.51,430
783750,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΗ2291,21/05/2024,21/05/2025,ΑΤΤΙΚΗΣ,3,5,3.62,0.87,430
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΜ2870,21/06/2024,21/06/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,98.7,85,10.63,622
858655,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΗΑ4159,26/06/2024,26/12/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1766
70226674,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΕΗΑ4159,26/06/2024,26/12/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1766
34037398,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΕΗΑ4159,26/06/2024,26/12/2024,ΑΤΤΙΚΗΣ,0,134.23,92.01,10.12,1766
765928,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΧ3891,17/04/2024,17/10/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,808
70156936,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΧ3891,17/04/2024,17/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,808
33302708,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΧ3891,17/04/2024,17/10/2024,ΑΤΤΙΚΗΣ,1,92.37,63.25,6.96,808
212434168,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΥ3106,05/02/2024,05/02/2025,ΑΤΤΙΚΗΣ,1,27,19.58,3.13,33
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΥ3106,05/02/2024,05/02/2025,ΑΤΤΙΚΗΣ,1,251.18,216.1,27.009999999999998,33
715736,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΥ3106,05/02/2024,05/02/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,33
710905,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΑ5178,07/02/2024,07/02/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1140
33025165,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΑ5178,07/02/2024,07/02/2025,ΑΤΤΙΚΗΣ,1,201.41,138.31,15.21,1140
814033,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ7584,10/06/2024,10/06/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,534
32283242,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ7584,10/06/2024,10/06/2025,ΑΤΤΙΚΗΣ,1,245.96,168.87,18.58,534
782022,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΗΒ5371,16/05/2024,16/05/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,766
32708742,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΗΒ5371,16/05/2024,16/05/2025,ΑΤΤΙΚΗΣ,1,243.73,167.19,18.39,766
32708742,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΗΒ5371,07/02/2024,16/05/2024,ΑΤΤΙΚΗΣ,1,64.16,44.01,4.84,766
2081954380,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΚΟΡ1066,10/02/2024,10/05/2024,ΣΑΜΟΥ,1,22,14.96,0,445
70167711,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΥΕ8352,28/04/2024,28/07/2024,ΠΛΩΜΑΡΙ,1,6.75,4.88,0.78,1018
24602,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΥΕ8352,28/01/2024,28/04/2024,ΠΛΩΜΑΡΙ,1,5,3.4,0.51,1018
967181,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΥΕ8352,28/01/2024,28/04/2024,ΠΛΩΜΑΡΙ,1,6,4.18,1.09,1018
11445898,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ8352,28/04/2024,28/07/2024,ΠΛΩΜΑΡΙ,1,35.81,23.53,5.19,1018
11445898,ΔΥΝΑΜΙΣ,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ8352,28/01/2024,28/04/2024,ΠΛΩΜΑΡΙ,1,71.62,47.06,10.38,1018
479944,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΥΕ8352,28/04/2024,28/07/2024,ΠΛΩΜΑΡΙ,1,5,3.4,0.51,1018
687289,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΗ5797,26/01/2024,26/04/2024,ΗΛΙΟΥΠΟΛΗ,1,1.25,0.91,0.22,1188
33316835,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΗ5797,26/04/2024,26/07/2024,ΗΛΙΟΥΠΟΛΗ,1,52.97,36.22,3.98,1188
966735,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΗ5797,26/01/2024,26/04/2024,ΗΛΙΟΥΠΟΛΗ,1,6,4.18,1.09,1188
70168106,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΗ5797,26/04/2024,26/07/2024,ΗΛΙΟΥΠΟΛΗ,1,6.75,4.88,0.78,1188
33316835,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΗ5797,26/01/2024,26/04/2024,ΗΛΙΟΥΠΟΛΗ,1,53.47,36.56,4.02,1188
762679,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΗ5797,26/04/2024,26/07/2024,ΗΛΙΟΥΠΟΛΗ,1,1.25,0.91,0.22,1188
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΗ0079,12/03/2024,12/03/2025,ΑΤΤΙΚΗΣ,1,97.27,83.71,10.46,987
70118642,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΗ0079,12/03/2024,12/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,987
744070,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΗ0079,12/03/2024,12/03/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,987
212413968,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΜ3930,01/02/2024,01/08/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,1237
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΟΕΤ574,09/01/2024,09/07/2024,ΑΤΤΙΚΗΣ,1,85.62,73.87,18.490000000000002,1237
691837,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΜ3930,01/02/2024,01/08/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1237
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΜ3930,01/02/2024,01/08/2024,ΑΤΤΙΚΗΣ,1,70.84,60.97,7.62,1237
694165,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΕΤ574,09/01/2024,09/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1237
212330489,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΝΑ1775,04/01/2024,04/07/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,1022
41058,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΝΑ1775,04/01/2024,04/07/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,1022
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΑ1775,04/01/2024,02/01/2025,ΑΤΤΙΚΗΣ,1,192.84,166,20.75,1022
707976,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΑ1775,04/01/2024,04/07/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,1022
