"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"32765733","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΜΒ87","28/06/2021","28/06/2022","42100","ΤΡΙΚΑΛΑ","ΤΡΙΚΑΛΩΝ","SYM","ΜΟΤΟ","2",63.02,43.08,4.31,944
"175283","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΤ6243","07/06/2021","07/06/2022","42031","ΦΑΡΚΑΔΩΝΑ","ΤΡΙΚΑΛΩΝ","CITROEN","ΕΙΧ","1",5,3.62,0.8,432
"32723772","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΤ6243","07/06/2021","07/06/2022","42031","ΦΑΡΚΑΔΩΝΑ","ΤΡΙΚΑΛΩΝ","CITROEN","ΕΙΧ","1",157.96,108.54,10.85,432
"32262009","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΥ2439","29/05/2021","29/11/2021","13561","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",154.96,106.31,10.63,528
"32262009","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΥ2439","29/11/2021","29/05/2022","13561","ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",154.41,105.93,10.59,528
"370601","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΕΚ7666","12/04/2021","12/04/2022","74051","ΑΝΩΓΕΙΑ","ΡΕΘΥΜΝΗΣ","CITROEN","ΕΙΧ","2",18,12.52,0.63,744
"32677111","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΕΚ7666","12/04/2021","12/04/2022","74051","ΑΝΩΓΕΙΑ","ΡΕΘΥΜΝΗΣ","CITROEN","ΕΙΧ","2",121.14,82.93,8.29,744
"90418","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΕΚ7666","12/04/2021","12/04/2022","74051","ΑΝΩΓΕΙΑ","ΡΕΘΥΜΝΗΣ","CITROEN","ΕΙΧ","2",3,2.01,0.44,744
"160909","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΕΚ7666","12/04/2021","12/04/2022","74051","ΑΝΩΓΕΙΑ","ΡΕΘΥΜΝΗΣ","CITROEN","ΕΙΧ","2",5,3.62,0.8,744
"182671","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ6638","03/07/2021","03/07/2022","74100","ΡΕΘΥΜΝΟ","ΡΕΘΥΜΝΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,792
"420800","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΡ6638","03/07/2021","03/07/2022","74100","ΡΕΘΥΜΝΟ","ΡΕΘΥΜΝΗΣ","TOYOTA","ΕΙΧ","1",18,12.52,0.63,792
"32759741","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ6638","03/07/2021","03/07/2022","74100","ΡΕΘΥΜΝΟ","ΡΕΘΥΜΝΗΣ","TOYOTA","ΕΙΧ","1",118.01,80.78,8.08,792
"19.222323289999999","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΟΤΜ821","02/11/2021","02/02/2022","19016","ΑΡΤΕΜΙΣ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",35.94,24.73,5.44,832
"508495","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΤΜ821","02/11/2021","02/02/2022","19016","ΑΡΤΕΜΙΣ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",4.5,3.13,0.16,832
"80007","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΜ8024","17/01/2021","17/04/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",0.75,0.5,0.11,492
"35894","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΖΜ8024","17/01/2021","17/04/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",4.5,3.05,0.4,492
"327795","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΜ8024","17/01/2021","17/04/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",5,3.48,0.16,492
"139609","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΜ8024","17/01/2021","17/04/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",1.25,0.91,0.2,492
"62636972","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΜ8024","17/01/2021","17/04/2021","14232","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",50.03,35.71,6.43,492
"129822","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΙ1480","02/01/2021","02/07/2021","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",2.5,1.81,0.4,542
"32309171","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΙ1480","02/07/2021","02/01/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",124.05,85.09,8.51,542
"175973","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΙ1480","02/07/2021","02/01/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",2.5,1.81,0.4,542
"32309171","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΙ1480","02/01/2021","02/07/2021","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",123.08,84.41,8.44,542
"32966593","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΤ8827","23/12/2021","23/12/2022","18758","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",261.8,179.99,18,924
"240494","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΤ8827","23/12/2021","23/12/2022","18758","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",5,3.62,0.8,924
"174518","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΙΕ2439","10/06/2021","10/06/2022","18538","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",5,3.62,0.8,212
"32730245","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΙΕ2439","10/06/2021","10/06/2022","18538","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","2",206.58,141.82,14.18,212
"85297","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΜ1895","10/04/2021","10/04/2022","84400","ΠΑΡΟΣ","ΚΥΚΛΑΔΩΝ","RENAULT","ΕΙΧ","1",3,2.01,0.44,491
"32193569","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΜ1895","10/04/2021","10/04/2022","84400","ΠΑΡΟΣ","ΚΥΚΛΑΔΩΝ","RENAULT","ΕΙΧ","1",77.07,52.68,5.27,491
"32795255","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΝΗΥ4616","19/07/2021","19/01/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","FIAT","ΕΙΧ","1",65.32,44.61,4.46,793
"32758223","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΥΤ627","22/07/2021","22/07/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","APRILIA","ΜΟΤΟ","1",81.51,55.7,5.57,793
"438831","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΗΥ4616","19/07/2021","19/01/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","FIAT","ΕΙΧ","1",9,6.26,0.31,793
"32845909","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΝΑ0808","06/09/2021","06/09/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","DUCATI","ΜΟΤΟ","1",93.87,64.12,6.41,793
"182743","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΥΤ627","22/07/2021","22/07/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","APRILIA","ΜΟΤΟ","1",5,3.62,0.8,793
"469810","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΝΑ0808","06/09/2021","06/09/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","DUCATI","ΜΟΤΟ","1",18,12.52,0.63,793
"205819","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΝΑ0808","06/09/2021","06/09/2022","34500","ΑΛΙΒΕΡΙ","ΕΥΒΟΙΑΣ","DUCATI","ΜΟΤΟ","1",4,2.9,0,793
"32950676","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΚ6216","13/12/2021","13/06/2022","13674","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",130.31,89.42,8.94,980
"32816079","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΜ8155","05/08/2021","05/02/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",89.14,60.93,6.09,859
"453196","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΜΜ8155","05/08/2021","05/02/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",9,6.26,0.31,859
"196608","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΜ8155","05/08/2021","05/02/2022","11745","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",2,1.45,0.32,859
"32365310","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΗ3348","05/02/2021","05/08/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",97.21,66.45,6.65,28
"79015","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΗ3348","05/02/2021","05/08/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",1.5,1,0.22,28
"322829","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΗ3348","05/02/2021","05/08/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",10,6.96,0.31,28
"32894210","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΤΗΑ766","01/11/2021","01/11/2022","15344","ΓΕΡΑΚΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",98.26,67.12,6.71,28
"218638","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΤΗΑ766","01/11/2021","01/11/2022","15344","ΓΕΡΑΚΑΣ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",4,2.9,0.32,28
"137416","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΗ3348","05/02/2021","05/08/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,28
"32963483","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΚ8933","30/12/2021","30/06/2022","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",124.06,85.15,8.52,923
"240388","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΚ8933","30/12/2021","30/06/2022","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",2.5,1.81,0.4,923
"144108","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΜ7812","16/03/2021","16/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",5,3.62,0.8,690
"32153791","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΜ7812","16/03/2021","16/03/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","SEAT","ΕΙΧ","1",200.59,137.6,13.76,690
"419175386","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΗΙ129","22/04/2021","22/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","SUZUKI","ΜΟΤΟ","1",90.53,76.36,4.58,690
"378462","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΗΙ129","22/04/2021","22/04/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","SUZUKI","ΜΟΤΟ","1",18,12.52,0.63,690
"497795","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΚ2466","07/11/2021","07/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",5,3.48,0.16,236
"61236985","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΚ2466","07/08/2021","07/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",34.42,24.61,5.01,236
"61236985","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΚ2466","07/11/2021","07/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",34.42,24.61,5.01,236
"90835","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΚ2466","07/05/2021","07/08/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",0.75,0.5,0.11,236
"1633025","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΑΙΡ5419","26/02/2021","26/02/2022","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","DAIMLER CHRYSLER","ΦΙΧ","1",178.5,120.29,13.23,236
"80298","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΚ2466","07/02/2021","07/05/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",0.75,0.5,0.11,236
"46730","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΑΙΡ5419","11/03/2021","26/02/2022","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","DAIMLER CHRYSLER","ΦΙΧ","1",26.83,18.23,2.37,236
"61236985","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΚ2466","07/02/2021","07/05/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",33.3,23.81,2.32,236
"189124","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΚ2466","07/08/2021","07/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",1.25,0.91,0.2,236
"36614","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΖΚ2466","07/02/2021","07/05/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",4.5,3.05,0.4,236
"115836","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΚ2466","07/11/2021","07/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",0.75,0.5,0.11,236
"434185","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΚ2466","07/08/2021","07/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",5,3.48,0.16,236
"73702","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΖΚ2466","07/08/2021","07/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",4.5,3.05,0.4,236
"347753","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΙΡ5419","26/02/2021","26/02/2022","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","DAIMLER CHRYSLER","ΦΙΧ","1",20,13.91,0.63,236
"61236985","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΚ2466","07/05/2021","07/08/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",34.42,24.61,5.01,236
"150139","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΡ5419","26/02/2021","26/02/2022","30027","ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","DAIMLER CHRYSLER","ΦΙΧ","1",5,3.62,0.8,236
"140335","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΚ2466","07/02/2021","07/05/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",1.25,0.91,0.2,236
"216795","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΚ2466","07/11/2021","07/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",1.25,0.91,0.2,236
"51765","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΖΚ2466","07/05/2021","07/08/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",4.5,3.05,0.4,236
"161932","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΚ2466","07/05/2021","07/08/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",1.25,0.91,0.2,236
"328641","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΚ2466","07/02/2021","07/05/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",5,3.48,0.16,236
"97938","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΖΚ2466","07/11/2021","07/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",4.5,3.05,0.4,236
"103844","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΚ2466","07/08/2021","07/11/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",0.75,0.5,0.11,236
"372301","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΚ2466","07/05/2021","07/08/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","CITROEN","ΕΙΧ","1",5,3.48,0.16,236
"188866","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΑ4490","05/08/2021","05/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","FORD","ΕΙΧ","1",2.5,1.81,0.4,47
"73402","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΧΕΑ4490","05/08/2021","05/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","FORD","ΕΙΧ","1",9,6.12,0.8,47
"61213191","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΑ4490","05/08/2021","05/02/2022","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","FORD","ΕΙΧ","1",152.25,108.5,23.53,47
"437043","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΝΖΚ8008","15/07/2021","15/07/2022","57014","ΣΤΑΥΡΟΣ ΘΕΣΣ.ΝΙΚΗΣ","ΘΕΣΣΑΛΟΝΙΚΗΣ","NISSAN","ΕΙΧ","2",18,12.52,0.63,465
"189837","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΝΖΚ8008","15/07/2021","15/07/2022","57014","ΣΤΑΥΡΟΣ ΘΕΣΣ.ΝΙΚΗΣ","ΘΕΣΣΑΛΟΝΙΚΗΣ","NISSAN","ΕΙΧ","2",5,3.62,0.8,465
"32771123","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΝΖΚ8008","15/07/2021","15/07/2022","57014","ΣΤΑΥΡΟΣ ΘΕΣΣ.ΝΙΚΗΣ","ΘΕΣΣΑΛΟΝΙΚΗΣ","NISSAN","ΕΙΧ","2",138.28,94.6,9.46,465
"32667598","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΜΜ397","02/04/2021","02/10/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","YAMAHA","ΜΟΤΟ","1",70.03,47.83,4.78,732
"158577","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΜΜ397","02/04/2021","02/10/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","YAMAHA","ΜΟΤΟ","1",2.5,1.81,0.4,732
"364821","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΜΜ397","02/04/2021","02/10/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","YAMAHA","ΜΟΤΟ","1",9,6.26,0.31,732
"32804579","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΜ7661","27/07/2021","27/07/2022","13231","ΠΕΤΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",218.06,149.6,14.96,849
"191947","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΜ7661","27/07/2021","27/07/2022","13231","ΠΕΤΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","2",5,3.62,0.8,849
"146815","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΥ3201","10/02/2021","10/02/2022","14342","ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",5,3.62,0.8,692
"32611538","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΥ3201","10/02/2021","10/02/2022","14342","ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",225.14,154.49,15.45,692
"32860918","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΧ3926","21/09/2021","21/09/2022","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",205.64,141.22,14.12,714
"155929","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΧ3926","17/03/2021","17/09/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",2.5,1.81,0.4,714
"209264","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΧ3926","21/09/2021","21/09/2022","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",5,3.62,0.8,714
"32642067","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΧ3926","17/03/2021","17/09/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",120.4,82.65,8.27,714
"182027","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΟ6753","17/06/2021","17/12/2021","11744","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","2",2.5,1.81,0.4,787
"32754539","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΟ6753","17/06/2021","17/12/2021","11744","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","2",135.59,93.16,9.32,787
"221824","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΟ6753","17/12/2021","17/06/2022","11744","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","2",2.5,1.81,0.4,787
